

"NE Report"
"Save Time: 10/12/2017 17:11:56"
"User Name:u2000tn-AndAlNesterenko"
""

"Total 523 Records"

"NE Name","NE Type","NE IP Address","NE MAC Address","NE ID","Software Version","Physical Location","Create Time","Fiber/Cable Count","Running Status","Subnet","Subnet Path","Alias","Remarks","Patch Version List","Customized Column","LSR ID","Maintenance Status","Gateway Type","Gateway","Optical NE","Subrack Type","Conference Call","Orderwire Phone","NE Subtype"
atn2-135-Pionerskaya96.ALKS,ATN910B,10.173.28.135,04:9F:CA:1E:AA:29,--,VRP5.160 V200R005C10,25026063288,04/24/2017 16:48:47,0,Normal,MEN Alexandrovskoe,Physical Root / South / Stavropol / MEN Alexandrovskoe,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.135,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-42-Zavokzalnaya7.STV,ATN910B,10.173.28.42,04:9F:CA:1E:B0:78,--,VRP5.160 V200R005C10,25026061210,04/24/2017 19:07:12,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.42,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-114-Kovaleva19.STV,ATN910B,10.173.28.114,AC:61:75:21:28:7B,--,VRP5.160 V200R005C10,25026061275,04/24/2017 19:10:20,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.114,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-40-Staromarievskoe16.STV,ATN910B,10.173.28.40,2C:9D:1E:AE:62:70,--,VRP5.160 V200R005C10,25026100156,04/24/2017 19:13:58,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.40,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-41-Staromarievskoe32.STV,ATN910B,10.173.28.41,A4:DC:BE:15:86:19,--,VRP5.160 V200R005C10,25026066281,04/24/2017 19:32:14,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.41,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-44-Selekcionnaya9_1.STV,ATN910B,10.173.28.44,AC:61:75:21:26:C6,--,VRP5.160 V200R005C10,25026065635,04/24/2017 20:43:01,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.44,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-126-Proletarskaya1B.JLVD,ATN910B,10.172.240.126,AC:61:75:21:2B:14,--,VRP5.160 V200R005C10,25026065210,04/26/2017 08:29:37,0,Normal,MEN Jeleznovodsk,Physical Root / South / Stavropol / MEN Jeleznovodsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.126,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-127-Yzhnii-Obhod55-3.STV,ATN910B,10.173.28.127,04:9F:CA:1E:AC:D5,--,VRP5.160 V200R005C10,25026101508,04/26/2017 13:01:06,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.127,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-94-Andreevskaya4.STV,ATN910B,10.173.28.94,2C:9D:1E:2D:13:9C,--,VRP5.160 V200R005C10,25026101452,04/26/2017 14:50:10,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.94,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-61-45Parallel44.STV,ATN910B,10.173.28.61,2C:9D:1E:AE:64:E3,--,VRP5.160 V200R005C10,25026062252,04/26/2017 15:10:54,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.61,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-59-Rodosskaya9.STV,ATN910B,10.173.28.59,2C:9D:1E:2D:16:F3,--,VRP5.160 V200R005C10,25026101453,04/26/2017 15:38:30,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.59,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-60-Pirogova94.STV,ATN910B,10.173.28.60,2C:9D:1E:AE:5E:BA,--,VRP5.160 V200R005C10,25026100231,04/26/2017 16:17:18,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.60,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-166-Kotelnaya38-22.MIKHL,ATN910B,10.173.28.166,AC:61:75:A6:D1:49,--,VRP5.160 V200R005C10,25026063299,04/26/2017 19:13:00,0,Normal,MEN Mikhalovsk,Physical Root / South / Stavropol / MEN Mikhalovsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.166,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-190-Gagarina95.NVM,ATN910B,10.173.28.190,2C:9D:1E:2D:12:20,--,VRP5.160 V200R005C10,atn2-190-Gagarina95.NVM,04/26/2017 19:13:20,0,Normal,MEN Nevinnomyssk,Physical Root / South / Stavropol / MEN Nevinnomyssk,-,The NE is created through auto discovery.,SPC100 SPH016,-,10.173.28.190,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-118-Tukhachevskogo20_2.STV,ATN910B,10.173.28.118,AC:61:75:21:2A:1D,--,VRP5.160 V200R005C10,25026102363,04/27/2017 12:24:10,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.118,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-167-KokBas.NFTK,ATN910B,10.172.240.167,2C:9D:1E:2D:17:FD,--,VRP5.160 V200R005C10,25026062200,04/27/2017 18:34:50,0,Normal,MEN Neftekumsk,Physical Root / South / Stavropol / MEN Neftekumsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.167,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-164-Promishlennaya49a.ISOBIL,ATN910B,10.173.28.164,2C:9D:1E:2D:13:FB,--,VRP5.160 V200R005C10,25026062259,04/28/2017 12:18:53,0,Normal,MEN Isobilnij,Physical Root / South / Stavropol / MEN Isobilnij,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.164,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-157-Dovatora329.ISOBIL,ATN910B,10.173.28.157,AC:61:75:A6:D2:53,--,VRP5.160 V200R005C10,25026061218,04/28/2017 13:46:47,0,Normal,MEN Isobilnij,Physical Root / South / Stavropol / MEN Isobilnij,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.157,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-163-Stepnoy1.ISOBIL,ATN910B,10.173.28.163,2C:9D:1E:AE:62:A9,--,VRP5.160 V200R005C10,25026100330,04/28/2017 13:55:54,0,Normal,MEN Isobilnij,Physical Root / South / Stavropol / MEN Isobilnij,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.163,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-158-Budennogo.ISOBIL,ATN910B,10.173.28.158,2C:9D:1E:2D:15:51,--,VRP5.160 V200R005C10,25026100205,04/28/2017 14:26:04,0,Normal,MEN Isobilnij,Physical Root / South / Stavropol / MEN Isobilnij,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.158,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-162-Sovhoznaya1.ISOBIL,ATN910B,10.173.28.162,AC:61:75:21:2C:1E,--,VRP5.160 V200R005C10,25026100166,04/28/2017 15:31:30,0,Normal,MEN Isobilnij,Physical Root / South / Stavropol / MEN Isobilnij,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.162,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-159-Lenina9.ISOBIL,ATN910B,10.173.28.159,C8:1F:BE:1F:43:E8,--,VRP5.160 V200R005C10,25026065229,04/28/2017 17:44:55,0,Normal,MEN Isobilnij,Physical Root / South / Stavropol / MEN Isobilnij,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.159,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-160-Zheleznodorozhnaya24.ISOBIL,ATN910B,10.173.28.160,AC:61:75:21:23:49,--,VRP5.160 V200R005C10,25026100332,04/28/2017 18:18:28,0,Normal,MEN Isobilnij,Physical Root / South / Stavropol / MEN Isobilnij,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.160,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-14-Industrialnaya48.STV,ATN910B,10.173.28.14,2C:9D:1E:AE:64:AA,--,VRP5.160 V200R005C10,25026100361,05/02/2017 12:15:38,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.14,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-15-ZapadnijObhod.STV,ATN910B,10.173.28.15,AC:61:75:21:23:10,--,VRP5.160 V200R005C10,25026065611,05/02/2017 12:44:59,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.15,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-13-Lenina431.STV,ATN910B,10.173.28.13,04:9F:CA:1E:B0:EA,--,VRP5.160 V200R005C10,25026063219,05/02/2017 13:13:13,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.13,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-53-Pervomaiskaya.PYATK,ATN910B,10.172.240.53,04:9F:CA:1E:B4:2E,--,VRP5.160 V200R005C10,25026100289,05/02/2017 13:36:11,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.53,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-54-Nezhnova21.PYATK,ATN910B,10.172.240.54,AC:61:75:21:2D:9A,--,VRP5.160 V200R005C10,25026065651,05/02/2017 14:27:27,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.54,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-55-Svobodi349.PYATK,ATN910B,10.172.240.55,2C:9D:1E:2D:16:35,--,VRP5.160 V200R005C10,25026100268,05/02/2017 15:34:58,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.55,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-12-Lenina466a.STV,ATN910B,10.173.28.12,04:27:58:94:9B:0A,--,VRP5.160 V200R005C10,25026066291,05/02/2017 16:01:33,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.12,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-57-Orlovskaya.PYATK,ATN910B,10.172.240.57,2C:9D:1E:2D:17:19,--,VRP5.160 V200R005C10,25026101394,05/02/2017 16:55:01,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.57,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-59-Kalinina346.PYATK,ATN910B,10.172.240.59,AC:61:75:21:29:13,--,VRP5.160 V200R005C10,25026061232,05/02/2017 19:22:33,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.59,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-60-UtckiySpusk27.PYATK,ATN910B,10.172.240.60,AC:61:75:21:2B:BF,--,VRP5.160 V200R005C10,25026101396,05/02/2017 19:59:21,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.60,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-57-Tuhachevskogo17.STV,ATN910B,10.173.28.57,AC:61:75:21:27:38,--,VRP5.160 V200R005C10,25026066250,05/04/2017 09:42:20,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.57,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-85-ParkPobedi.STV,ATN910B,10.173.28.85,2C:9D:1E:AE:60:23,--,VRP5.160 V200R005C10,25026061235,05/04/2017 15:45:51,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.85,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-55-Stella.STV,ATN910B,10.173.28.55,2C:9D:1E:AE:61:07,--,VRP5.160 V200R005C10,25026100206,05/04/2017 18:23:34,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.55,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-196-Bunimovicha15.PYATK,ATN910B,10.172.240.196,A4:DC:BE:15:8C:09,--,VRP5.160 V200R005C10,25026063229,05/04/2017 18:49:51,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH016,-,10.172.240.196,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-92-Dovatortcev44.STV,ATN910B,10.173.28.92,AC:61:75:A6:CF:0F,--,VRP5.160 V200R005C10,25026062251,05/04/2017 19:22:04,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.92,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-53-LTolstogo117.STV,ATN910B,10.173.28.53,2C:9D:1E:AE:62:E2,--,VRP5.160 V200R005C10,25026066293,05/04/2017 19:31:33,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.53,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-52-Abramovoy2.STV,ATN910B,10.173.28.52,AC:61:75:A6:D3:83,--,VRP5.160 V200R005C10,25026063248,05/04/2017 19:37:08,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.52,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-58-Ashihina63.STV,ATN910B,10.173.28.58,AC:61:75:21:24:FE,--,VRP5.160 V200R005C10,25026100295,05/04/2017 19:38:53,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.58,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-51-Serova281a.STV,ATN910B,10.173.28.51,AC:61:75:A6:D0:D7,--,VRP5.160 V200R005C10,25026066273,05/05/2017 12:38:28,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.51,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-119-Biologicheskaya20.STV,ATN910B,10.173.28.119,A4:DC:BE:15:8C:DA,--,VRP5.160 V200R005C10,25026061211,05/05/2017 12:42:22,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.119,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-3-Serova460.STV,ATN910B,10.173.28.3,C8:1F:BE:1F:42:B8,--,VRP5.160 V200R005C10,25026066292,05/05/2017 15:18:25,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.3,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-65-50LetVLKSM85.STV,ATN910B,10.173.28.65,2C:9D:1E:AE:61:2D,--,VRP5.160 V200R005C10,25026066276,05/15/2017 14:19:44,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.65,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-67-50LetVLKSM34_2.STV,ATN910B,10.173.28.67,AC:61:75:A6:CF:48,--,VRP5.160 V200R005C10,25026062257,05/15/2017 15:15:22,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.67,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-68-50LetVLKSM22.STV,ATN910B,10.173.28.68,AC:61:75:21:28:DA,--,VRP5.160 V200R005C10,25026066268,05/15/2017 18:43:46,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.68,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-122-KomsomolecSerdi.GEORG,ATN910B,10.172.240.122,AC:61:75:21:2A:69,--,VRP5.160 V200R005C10,25026065245,05/15/2017 18:50:42,0,Normal,Stavropol,Physical Root / South / Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.122,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-187-Zavodskaya3.MINVD,ATN910B,10.172.240.187,AC:61:75:A6:CB:59,--,VRP5.160 V200R005C10,25026065254,05/15/2017 18:52:08,0,Normal,MEN MinVody,Physical Root / South / Stavropol / MEN MinVody,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.187,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-63-GrusheviyKRTPC.STV,ATN910B,10.173.28.63,AC:61:75:21:25:83,--,VRP5.160 V200R005C10,atn3-63-GrusheviyKRTPC.STV,05/16/2017 14:07:32,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.63,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-62-Dzerzhinskogo149.STV,ATN910B,10.173.28.62,2C:9D:1E:2D:16:A7,--,VRP5.160 V200R005C10,25026100267,05/16/2017 14:41:24,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.62,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-178-Rozhdestvenskaya.MIKHL,ATN910B,10.173.28.178,2C:9D:1E:AE:5E:0F,--,VRP5.160 V200R005C10,25026061219,05/16/2017 20:19:04,0,Normal,Stavropol,Physical Root / South / Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.178,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-192-NizyaevaMF.NVM,ATN910B,10.173.28.192,2C:9D:1E:AE:61:8C,--,VRP5.160 V200R005C10,25026103571,05/18/2017 11:30:29,0,Normal,MEN Nevinnomyssk,Physical Root / South / Stavropol / MEN Nevinnomyssk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.192,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-189-Mendeeva14.NVM,ATN910B,10.173.28.189,2C:9D:1E:2D:14:47,--,VRP5.160 V200R005C10,25026065228,05/18/2017 12:25:34,0,Normal,MEN Nevinnomyssk,Physical Root / South / Stavropol / MEN Nevinnomyssk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.189,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-188-Belova6.NVM,ATN910B,10.173.28.188,04:9F:CA:1E:B2:40,--,VRP5.160 V200R005C10,25026061281,05/18/2017 13:01:27,0,Normal,MEN Nevinnomyssk,Physical Root / South / Stavropol / MEN Nevinnomyssk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.188,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-186-Apanasenko.NVM,ATN910B,10.173.28.186,2C:9D:1E:AE:64:D0,--,VRP5.160 V200R005C10,25026061254,05/18/2017 16:51:25,1,Normal,MEN Nevinnomyssk,Physical Root / South / Stavropol / MEN Nevinnomyssk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.186,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-187-Kazachya.NVM,ATN910B,10.173.28.187,AC:61:75:A6:D0:3F,--,VRP5.160 V200R005C10,25026065620,05/18/2017 16:51:26,1,Normal,MEN Nevinnomyssk,Physical Root / South / Stavropol / MEN Nevinnomyssk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.187,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-191-GoraVoronya.NVM,ATN910B,10.173.28.191,C8:1F:BE:1F:44:6D,--,VRP5.160 V200R005C10,25026065236,05/18/2017 16:52:27,0,Normal,MEN Nevinnomyssk,Physical Root / South / Stavropol / MEN Nevinnomyssk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.191,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-185-Vodoprovodnaya360.NVM,ATN910B,10.173.28.185,A4:DC:BE:15:30:28,--,VRP5.160 V200R005C10,25026066298,05/18/2017 17:10:44,0,Normal,MEN Nevinnomyssk,Physical Root / South / Stavropol / MEN Nevinnomyssk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.185,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-202-Kian_vihkaRTK.NVM,ATN910B,10.173.28.202,04:9F:CA:1E:B0:65,--,VRP5.160 V200R005C10,25026065258,05/18/2017 18:05:51,0,Normal,Stavropol,Physical Root / South / Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.202,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-203-Vodorazdel_elevator.NVM,ATN910B,10.173.28.203,AC:61:75:21:25:BC,--,VRP5.160 V200R005C10,atn2-203-Vodorazdel_elevator.NVM,05/18/2017 19:32:36,0,Normal,Stavropol,Physical Root / South / Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.203,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-97-Mira448.STV,ATN910B,10.173.28.97,2C:9D:1E:AE:62:4A,--,VRP5.160 V200R005C10,25026100363,05/19/2017 13:17:04,2,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.97,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-19-Oktaybrskaya320.CHRKS,ATN910B,10.173.8.19,2C:9D:1E:2D:13:63,--,VRP5.160 V200R005C10,atn2-19-Oktaybrskaya320.CHRKS,05/22/2017 12:49:56,0,Normal,Cherkessk,Physical Root / South / Stavropol / Cherkessk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.8.19,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-51-Drugar.PYATK,ATN910B,10.172.240.51,04:9F:CA:1E:B9:E5,--,VRP5.160 V200R005C10,25026063247,05/22/2017 14:55:10,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.51,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-16-Bulvarnaya39.PYATK,ATN910B,10.172.240.16,2C:9D:1E:AE:63:54,--,VRP5.160 V200R005C10,25026063228,05/22/2017 18:02:21,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.16,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-145-Bashnya.GRCH,ATN910B,10.173.28.145,AC:61:75:21:2C:C9,--,VRP5.160 V200R005C10,25026065231,05/26/2017 13:17:50,0,Normal,Stavropol,Physical Root / South / Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.145,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-147-Krasnaya51.GRCH,ATN910B,10.173.28.147,AC:61:75:21:2C:A3,--,VRP5.160 V200R005C10,25026065249,05/26/2017 15:07:10,0,Normal,MEN Alexandrovskoe,Physical Root / South / Stavropol / MEN Alexandrovskoe,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.147,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-197-BeshtayDispetcher.PYATK,ATN910B,10.172.240.197,AC:61:75:A6:D1:F4,--,VRP5.160 V200R005C10,atn2-197-BeshtayDispetcher.PYATK,05/30/2017 00:29:45,0,Normal,MEN Pyatigorsk,Physical Root / South / Stavropol / MEN Pyatigorsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.197,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-6-Mira290.STV,ATN910B,10.173.28.6,AC:61:75:21:26:2E,--,VRP5.160 V200R005C10,atn3-6-Mira290.STV,06/09/2017 10:23:17,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.6,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-5-Mira324.STV,ATN910B,10.173.28.5,AC:61:75:21:27:BD,--,VRP5.160 V200R005C10,25026066262,06/09/2017 12:25:22,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.5,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-9-Morozova10.STV,ATN910B,10.173.28.9,AC:61:75:A6:D0:06,--,VRP5.160 V200R005C10,25026100197,06/09/2017 12:43:08,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.9,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-4-Dzerzhinskogo228.STV,ATN910B,10.173.28.4,AC:61:75:21:2A:C8,--,VRP5.160 V200R005C10,25026066269,06/09/2017 16:30:06,1,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.4,Normal,--,--,--,TYPE2,--,--,ATN910B
atn2-198-Kalinina105.GEORG,ATN910B,10.172.240.198,EC:38:8F:71:8D:C9,--,VRP5.160 V200R005C10,atn2-198-Kalinina105.GEORG,06/15/2017 23:23:36,0,Normal,MEN Georgievsk,Physical Root / South / Stavropol / MEN Georgievsk,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.172.240.198,Normal,--,--,--,TYPE2,--,--,ATN910B
atn3-104-Suvorova1.STV,ATN910B,10.173.28.104,2C:9D:1E:2D:12:CB,--,VRP5.160 V200R005C10,25026100182,06/16/2017 11:26:43,0,Normal,MEN Stavropol,Physical Root / South / Stavropol / MEN Stavropol,-,The NE is created through auto discovery.,SPC100 SPH022,-,10.173.28.104,Normal,--,--,--,TYPE2,--,--,ATN910B
